customer_id,Frequency,Monetary,total_items_purchased,total_orders_returned,Recency,return_rate,R_Score,F_Score,M_Score,RFM_Cell,RFM_Score_Sum
CUST02071,1,887.16,2,0,17,0.0,5,2,2,522,9
CUST02072,11,7176.07,17,0,35,0.0,4,5,5,455,14
CUST02073,1,462.53,1,0,34,0.0,4,2,1,421,7
CUST02074,1,1003.93,3,0,36,0.0,4,2,2,422,8
CUST02075,5,1931.45,6,1,271,0.2,1,5,3,153,9
CUST02076,4,3480.34,7,0,213,0.0,1,4,4,144,9
CUST02077,5,2528.43,6,0,78,0.0,3,5,4,354,12
CUST02078,8,3814.58,8,0,29,0.0,4,5,5,455,14
CUST02079,7,3274.9700000000003,12,2,19,0.2857142857142857,5,5,4,554,14
CUST02080,3,2270.2,5,1,178,0.3333333333333333,1,3,3,133,7
CUST02081,9,5848.4400000000005,13,0,166,0.0,1,5,5,155,11
CUST02082,2,1444.5700000000002,3,0,124,0.0,2,3,3,233,8
CUST02083,2,1606.4,4,0,28,0.0,4,3,3,433,10
CUST02084,1,481.85,1,0,165,0.0,1,2,1,121,4
CUST02085,1,682.7,1,0,3,0.0,5,2,1,521,8
CUST02086,2,1886.35,4,0,40,0.0,4,3,3,433,10
CUST02087,1,479.82,1,0,14,0.0,5,2,1,521,8
CUST02088,3,1761.31,4,0,41,0.0,4,3,3,433,10
CUST02089,1,542.75,1,0,20,0.0,5,2,1,521,8
CUST02090,2,368.94,2,1,80,0.5,3,3,1,331,7
CUST02091,1,872.98,2,0,19,0.0,5,2,2,522,9
CUST02092,3,2595.52,5,0,174,0.0,1,3,4,134,8
CUST02093,2,1202.49,3,0,11,0.0,5,3,2,532,10
CUST02094,2,1171.49,2,0,96,0.0,2,3,2,232,7
CUST02095,2,1605.26,4,0,163,0.0,1,3,3,133,7
CUST02096,3,2926.04,5,0,5,0.0,5,3,4,534,12
CUST02097,4,2180.25,5,0,59,0.0,3,4,3,343,10
CUST02098,1,558.72,1,0,223,0.0,1,2,1,121,4
CUST02099,3,2275.89,6,0,107,0.0,2,3,3,233,8
CUST02100,8,3483.71,9,1,23,0.125,4,5,4,454,13
CUST02101,7,4502.69,12,0,18,0.0,5,5,5,555,15
CUST02102,6,3780.56,10,0,17,0.0,5,5,5,555,15
CUST02103,2,1052.31,3,0,44,0.0,4,3,2,432,9
CUST02104,1,679.74,1,0,4,0.0,5,2,1,521,8
CUST02105,4,1560.08,4,1,15,0.25,5,4,3,543,12
CUST02106,8,19313.27,11,1,46,0.125,4,5,5,455,14
CUST02107,5,3080.15,6,0,90,0.0,2,5,4,254,11
CUST02108,3,1178.65,4,1,9,0.3333333333333333,5,3,2,532,10
CUST02109,5,3747.13,9,0,21,0.0,4,5,4,454,13
CUST02110,2,1374.8200000000002,3,0,26,0.0,4,3,2,432,9
CUST02111,1,1404.22,2,0,184,0.0,1,2,2,122,5
CUST02112,3,1402.8600000000001,3,0,335,0.0,1,3,2,132,6
CUST02113,2,2358.37,4,0,194,0.0,1,3,3,133,7
CUST02114,2,252.74,2,1,111,0.5,2,3,1,231,6
CUST02115,1,483.57,1,0,277,0.0,1,2,1,121,4
CUST02116,2,1180.1399999999999,3,0,151,0.0,1,3,2,132,6
CUST02117,3,2584.4,4,0,92,0.0,2,3,4,234,9
CUST02118,7,5739.9800000000005,13,0,93,0.0,2,5,5,255,12
CUST02119,3,2881.38,5,0,44,0.0,4,3,4,434,11
CUST02120,8,4559.389999999999,12,1,41,0.125,4,5,5,455,14
CUST02121,1,467.21,1,0,23,0.0,4,2,1,421,7
CUST02122,1,863.7,1,0,244,0.0,1,2,2,122,5
CUST02123,1,448.88,1,0,108,0.0,2,2,1,221,5
CUST02124,2,995.22,3,0,40,0.0,4,3,2,432,9
CUST02125,1,321.85,1,0,140,0.0,2,2,1,221,5
CUST02126,1,698.21,2,0,206,0.0,1,2,2,122,5
CUST02127,1,1050.81,3,0,210,0.0,1,2,2,122,5
CUST02128,1,1406.44,2,0,41,0.0,4,2,2,422,8
CUST02129,1,787.79,1,0,90,0.0,2,2,2,222,6
CUST02130,3,1356.56,4,0,84,0.0,3,3,2,332,8
CUST02131,4,2614.58,7,0,93,0.0,2,4,4,244,10
CUST02132,1,585.94,2,0,0,0.0,5,2,1,521,8
CUST02133,4,3704.23,6,0,33,0.0,4,4,4,444,12
CUST02134,3,2486.55,4,0,192,0.0,1,3,4,134,8
CUST02135,1,1006.67,2,0,66,0.0,3,2,2,322,7
CUST02136,4,3405.48,8,1,84,0.25,3,4,4,344,11
CUST02137,3,3099.36,6,0,47,0.0,3,3,4,334,10
CUST02138,1,472.88,1,0,194,0.0,1,2,1,121,4
CUST02139,1,440.82,1,0,28,0.0,4,2,1,421,7
CUST02140,6,3705.54,8,1,30,0.16666666666666666,4,5,4,454,13
CUST02141,2,2337.84,4,0,77,0.0,3,3,3,333,9
CUST02142,1,1330.95,4,0,79,0.0,3,2,2,322,7
CUST02143,1,1023.26,2,0,61,0.0,3,2,2,322,7
CUST02144,2,1767.13,3,0,173,0.0,1,3,3,133,7
CUST02145,7,4813.139999999999,9,0,111,0.0,2,5,5,255,12
CUST02146,1,917.63,2,0,118,0.0,2,2,2,222,6
CUST02147,2,997.9000000000001,2,0,124,0.0,2,3,2,232,7
CUST02148,1,459.5,1,0,173,0.0,1,2,1,121,4
CUST02149,2,3065.5299999999997,5,0,64,0.0,3,3,4,334,10
CUST02150,4,2166.25,4,0,245,0.0,1,4,3,143,8
CUST02151,3,2519.29,6,0,39,0.0,4,3,4,434,11
CUST02152,4,2366.99,6,0,109,0.0,2,4,3,243,9
CUST02153,6,6234.7,13,0,78,0.0,3,5,5,355,13
CUST02154,16,11408.43,22,1,106,0.0625,2,5,5,255,12
CUST02155,1,846.73,3,0,197,0.0,1,2,2,122,5
CUST02156,1,1705.47,3,0,214,0.0,1,2,3,123,6
CUST02157,1,736.31,2,0,48,0.0,3,2,2,322,7
CUST02158,8,4294.71,11,1,101,0.125,2,5,5,255,12
CUST02159,3,1632.0,4,0,9,0.0,5,3,3,533,11
CUST02160,2,1098.67,2,0,3,0.0,5,3,2,532,10
CUST02161,3,2402.2799999999997,5,0,153,0.0,1,3,4,134,8
CUST02162,6,3338.24,8,0,12,0.0,5,5,4,554,14
CUST02163,3,1596.85,5,1,123,0.3333333333333333,2,3,3,233,8
CUST02164,1,644.0,2,0,48,0.0,3,2,1,321,6
CUST02165,2,667.69,2,0,39,0.0,4,3,1,431,8
CUST02166,1,1010.89,2,0,20,0.0,5,2,2,522,9
CUST02167,5,3963.67,8,0,43,0.0,4,5,5,455,14
CUST02168,3,1066.5900000000001,4,1,165,0.3333333333333333,1,3,2,132,6
CUST02169,4,3065.81,6,0,94,0.0,2,4,4,244,10
CUST02170,6,2954.7799999999997,9,2,138,0.3333333333333333,2,5,4,254,11
CUST02171,1,1067.07,3,0,120,0.0,2,2,2,222,6
CUST02172,6,3338.62,8,1,17,0.16666666666666666,5,5,4,554,14
CUST02173,1,2057.25,3,0,0,0.0,5,2,3,523,10
CUST02174,7,3517.69,7,0,139,0.0,2,5,4,254,11
CUST02175,5,3584.25,7,0,31,0.0,4,5,4,454,13
CUST02176,1,971.25,2,0,114,0.0,2,2,2,222,6
CUST02177,1,898.53,2,0,197,0.0,1,2,2,122,5
CUST02178,4,1536.18,6,1,36,0.25,4,4,3,443,11
CUST02179,1,475.85,1,0,14,0.0,5,2,1,521,8
CUST02180,3,2631.13,4,0,122,0.0,2,3,4,234,9
CUST02181,1,908.67,2,0,11,0.0,5,2,2,522,9
CUST02182,2,1385.9899999999998,3,0,71,0.0,3,3,2,332,8
CUST02183,2,2206.5,4,0,51,0.0,3,3,3,333,9
CUST02184,2,1434.1,4,0,110,0.0,2,3,3,233,8
CUST02185,6,2701.7200000000003,7,0,210,0.0,1,5,4,154,10
CUST02186,5,3170.84,7,0,122,0.0,2,5,4,254,11
CUST02187,1,1006.5,2,0,217,0.0,1,2,2,122,5
CUST02188,2,640.48,2,0,125,0.0,2,3,1,231,6
CUST02189,4,2813.7799999999997,5,0,87,0.0,2,4,4,244,10
CUST02190,4,1463.11,5,1,101,0.25,2,4,3,243,9
CUST02191,4,2674.4,6,0,158,0.0,1,4,4,144,9
CUST02192,1,911.64,2,0,9,0.0,5,2,2,522,9
CUST02193,1,395.16,1,0,18,0.0,5,2,1,521,8
CUST02194,5,7337.07,13,0,67,0.0,3,5,5,355,13
CUST02195,8,4744.28,9,0,119,0.0,2,5,5,255,12
CUST02196,1,605.92,1,0,175,0.0,1,2,1,121,4
CUST02197,1,362.15,1,0,21,0.0,4,2,1,421,7
CUST02198,3,3118.08,8,0,96,0.0,2,3,4,234,9
CUST02199,4,2115.7799999999997,5,1,96,0.25,2,4,3,243,9
CUST02200,3,1089.4,3,0,3,0.0,5,3,2,532,10
CUST02201,5,4412.26,11,0,129,0.0,2,5,5,255,12
CUST02202,6,3383.51,9,0,2,0.0,5,5,4,554,14
CUST02203,3,1505.22,3,0,52,0.0,3,3,3,333,9
CUST02204,1,456.72,1,0,175,0.0,1,2,1,121,4
CUST02205,2,2473.31,5,0,236,0.0,1,3,4,134,8
CUST02206,2,1232.78,3,0,278,0.0,1,3,2,132,6
CUST02207,9,5526.44,15,1,29,0.1111111111111111,4,5,5,455,14
CUST02208,6,5051.27,10,0,123,0.0,2,5,5,255,12
CUST02209,4,1867.09,4,0,22,0.0,4,4,3,443,11
CUST02210,2,1718.96,3,0,154,0.0,1,3,3,133,7
CUST02211,5,3668.86,9,0,5,0.0,5,5,4,554,14
CUST02212,1,619.75,1,0,52,0.0,3,2,1,321,6
CUST02213,3,1653.69,5,1,43,0.3333333333333333,4,3,3,433,10
CUST02214,6,4187.54,11,2,213,0.3333333333333333,1,5,5,155,11
CUST02215,1,362.55,1,0,38,0.0,4,2,1,421,7
CUST02216,3,1746.1299999999999,5,1,90,0.3333333333333333,2,3,3,233,8
CUST02217,1,586.15,1,0,42,0.0,4,2,1,421,7
CUST02218,5,2278.43,6,1,26,0.2,4,5,3,453,12
CUST02219,1,484.4,1,0,39,0.0,4,2,1,421,7
CUST02220,1,366.62,1,0,70,0.0,3,2,1,321,6
CUST02221,1,682.97,2,0,34,0.0,4,2,1,421,7
CUST02222,1,0.0,1,1,92,1.0,2,2,1,221,5
CUST02223,1,764.96,1,0,10,0.0,5,2,2,522,9
CUST02224,3,1603.7,4,0,197,0.0,1,3,3,133,7
CUST02225,6,1330.8400000000001,7,2,251,0.3333333333333333,1,5,2,152,8
CUST02226,10,7154.8,15,1,49,0.1,3,5,5,355,13
CUST02227,4,2320.84,5,0,28,0.0,4,4,3,443,11
CUST02228,3,470.3,7,2,87,0.6666666666666666,2,3,1,231,6
CUST02229,4,3538.13,6,0,75,0.0,3,4,4,344,11
CUST02230,1,388.37,1,0,24,0.0,4,2,1,421,7
CUST02231,3,1511.08,3,0,68,0.0,3,3,3,333,9
CUST02232,1,327.98,1,0,0,0.0,5,2,1,521,8
CUST02233,1,515.82,1,0,94,0.0,2,2,1,221,5
CUST02234,1,880.11,1,0,169,0.0,1,2,2,122,5
CUST02235,1,221.66,1,0,52,0.0,3,2,1,321,6
CUST02236,2,1413.8899999999999,2,0,145,0.0,2,3,2,232,7
CUST02237,6,3189.46,7,1,38,0.16666666666666666,4,5,4,454,13
CUST02238,10,4970.03,13,2,57,0.2,3,5,5,355,13
CUST02239,1,576.85,1,0,45,0.0,4,2,1,421,7
CUST02240,1,2577.76,4,0,19,0.0,5,2,4,524,11
CUST02241,4,3532.06,6,0,114,0.0,2,4,4,244,10
CUST02242,3,1544.19,4,1,130,0.3333333333333333,2,3,3,233,8
CUST02243,4,2294.81,5,1,133,0.25,2,4,3,243,9
CUST02244,4,2406.37,4,0,5,0.0,5,4,4,544,13
CUST02245,8,4488.1900000000005,10,1,83,0.125,3,5,5,355,13
CUST02246,3,2005.87,4,0,153,0.0,1,3,3,133,7
CUST02247,1,533.22,1,0,55,0.0,3,2,1,321,6
CUST02248,1,1245.24,3,0,93,0.0,2,2,2,222,6
CUST02249,3,1584.17,4,0,75,0.0,3,3,3,333,9
CUST02250,6,2431.3,6,2,15,0.3333333333333333,5,5,4,554,14
CUST02251,2,1716.8,3,0,182,0.0,1,3,3,133,7
CUST02252,4,2123.62,5,0,62,0.0,3,4,3,343,10
CUST02253,7,5056.679999999999,10,0,67,0.0,3,5,5,355,13
CUST02254,1,321.87,1,0,91,0.0,2,2,1,221,5
CUST02255,1,485.28,1,0,15,0.0,5,2,1,521,8
CUST02256,4,2003.71,4,0,42,0.0,4,4,3,443,11
CUST02257,5,4038.65,8,0,60,0.0,3,5,5,355,13
CUST02258,4,2233.67,5,0,198,0.0,1,4,3,143,8
CUST02259,2,917.25,2,0,42,0.0,4,3,2,432,9
CUST02260,3,3309.0299999999997,5,0,69,0.0,3,3,4,334,10
CUST02261,4,3277.19,9,0,55,0.0,3,4,4,344,11
CUST02262,3,2320.9,5,0,97,0.0,2,3,3,233,8
CUST02263,1,385.7,1,0,118,0.0,2,2,1,221,5
CUST02264,3,1565.48,4,1,45,0.3333333333333333,4,3,3,433,10
CUST02265,1,280.88,1,0,31,0.0,4,2,1,421,7
CUST02266,1,563.66,1,0,20,0.0,5,2,1,521,8
CUST02267,2,926.76,6,1,207,0.5,1,3,2,132,6
CUST02268,2,1421.47,3,0,167,0.0,1,3,3,133,7
CUST02269,4,2983.67,12,1,7,0.25,5,4,4,544,13
CUST02270,6,4121.46,9,0,91,0.0,2,5,5,255,12
CUST02271,2,1585.3500000000001,3,0,119,0.0,2,3,3,233,8
CUST02272,11,7190.38,18,2,59,0.18181818181818182,3,5,5,355,13
CUST02273,2,1263.48,3,0,163,0.0,1,3,2,132,6
CUST02274,2,897.32,2,0,70,0.0,3,3,2,332,8
CUST02275,4,1569.5,4,0,21,0.0,4,4,3,443,11
CUST02276,2,2509.86,5,0,265,0.0,1,3,4,134,8
CUST02277,2,3384.3,4,0,218,0.0,1,3,4,134,8
CUST02278,2,937.17,2,0,116,0.0,2,3,2,232,7
CUST02279,3,2624.92,6,0,21,0.0,4,3,4,434,11
CUST02280,1,1244.85,2,0,145,0.0,2,2,2,222,6
CUST02281,2,1698.6799999999998,4,0,120,0.0,2,3,3,233,8
CUST02282,1,300.59,1,0,7,0.0,5,2,1,521,8
CUST02283,4,1771.46,4,0,132,0.0,2,4,3,243,9
CUST02284,5,2515.91,6,1,35,0.2,4,5,4,454,13
CUST02285,1,903.8,2,0,19,0.0,5,2,2,522,9
CUST02286,2,2310.76,4,0,242,0.0,1,3,3,133,7
CUST02287,7,6361.7300000000005,11,1,100,0.14285714285714285,2,5,5,255,12
CUST02288,5,3750.49,10,1,58,0.2,3,5,4,354,12
CUST02289,4,4308.88,10,0,93,0.0,2,4,5,245,11
CUST02290,5,4356.59,11,1,76,0.2,3,5,5,355,13
CUST02291,6,3936.09,8,0,214,0.0,1,5,5,155,11
CUST02292,4,1398.6399999999999,5,1,4,0.25,5,4,2,542,11
CUST02293,4,4413.400000000001,9,0,287,0.0,1,4,5,145,10
CUST02294,2,510.33,2,1,19,0.5,5,3,1,531,9
CUST02295,2,958.6199999999999,2,0,24,0.0,4,3,2,432,9
CUST02296,5,2333.01,5,0,73,0.0,3,5,3,353,11
CUST02297,1,389.45,1,0,27,0.0,4,2,1,421,7
CUST02298,6,4073.9900000000002,11,0,100,0.0,2,5,5,255,12
CUST02299,1,1062.37,2,0,101,0.0,2,2,2,222,6
CUST02300,3,3051.79,5,0,104,0.0,2,3,4,234,9
CUST02301,3,1446.59,3,0,126,0.0,2,3,3,233,8
CUST02302,3,1243.3400000000001,3,0,79,0.0,3,3,2,332,8
CUST02303,1,0.0,1,1,24,1.0,4,2,1,421,7
CUST02304,6,2964.84,6,0,36,0.0,4,5,4,454,13
CUST02305,7,5250.78,11,0,40,0.0,4,5,5,455,14
CUST02306,2,2087.3199999999997,4,0,74,0.0,3,3,3,333,9
CUST02307,2,1057.9,2,0,24,0.0,4,3,2,432,9
CUST02308,3,2021.26,4,0,116,0.0,2,3,3,233,8
CUST02309,1,359.12,1,0,562,0.0,1,2,1,121,4
CUST02310,5,3787.63,7,0,25,0.0,4,5,5,455,14
CUST02311,6,2984.76,9,0,200,0.0,1,5,4,154,10
CUST02312,7,4727.71,11,0,205,0.0,1,5,5,155,11
CUST02313,1,583.08,2,0,171,0.0,1,2,1,121,4
CUST02314,1,443.94,1,0,0,0.0,5,2,1,521,8
CUST02315,8,5134.64,10,0,39,0.0,4,5,5,455,14
CUST02316,1,552.35,2,0,17,0.0,5,2,1,521,8
CUST02317,7,6148.13,10,0,1,0.0,5,5,5,555,15
CUST02318,1,514.56,1,0,85,0.0,3,2,1,321,6
CUST02319,1,1156.63,3,0,36,0.0,4,2,2,422,8
CUST02320,2,519.24,2,0,97,0.0,2,3,1,231,6
CUST02321,6,4633.05,9,0,172,0.0,1,5,5,155,11
CUST02322,4,3153.22,7,0,38,0.0,4,4,4,444,12
CUST02323,2,602.85,4,1,84,0.5,3,3,1,331,7
CUST02324,3,2455.75,4,0,178,0.0,1,3,4,134,8
CUST02325,5,2009.81,6,1,14,0.2,5,5,3,553,13
CUST02326,1,831.86,1,0,14,0.0,5,2,2,522,9
CUST02327,3,1354.68,4,0,160,0.0,1,3,2,132,6
CUST02328,1,639.75,2,0,13,0.0,5,2,1,521,8
CUST02329,5,4216.7699999999995,8,0,90,0.0,2,5,5,255,12
CUST02330,6,4476.16,12,1,75,0.16666666666666666,3,5,5,355,13
CUST02331,8,6365.9,13,1,11,0.125,5,5,5,555,15
CUST02332,4,4175.26,7,1,17,0.25,5,4,5,545,14
CUST02333,1,648.38,2,0,0,0.0,5,2,1,521,8
CUST02334,1,1812.0,4,0,13,0.0,5,2,3,523,10
CUST02335,4,2535.74,6,0,40,0.0,4,4,4,444,12
CUST02336,2,777.1700000000001,2,0,78,0.0,3,3,2,332,8
CUST02337,1,1911.28,3,0,13,0.0,5,2,3,523,10
CUST02338,2,1594.4499999999998,4,0,31,0.0,4,3,3,433,10
CUST02339,5,2653.65,6,1,31,0.2,4,5,4,454,13
CUST02340,7,6261.87,13,0,28,0.0,4,5,5,455,14
CUST02341,1,490.32,1,0,31,0.0,4,2,1,421,7
CUST02342,2,1718.3899999999999,3,0,57,0.0,3,3,3,333,9
CUST02343,1,1077.84,2,0,24,0.0,4,2,2,422,8
CUST02344,1,536.58,1,0,19,0.0,5,2,1,521,8
CUST02345,5,3378.75,7,0,33,0.0,4,5,4,454,13
CUST02346,3,1415.13,3,0,16,0.0,5,3,2,532,10
CUST02347,1,1102.94,3,0,92,0.0,2,2,2,222,6
CUST02348,4,4886.8,10,0,115,0.0,2,4,5,245,11
CUST02349,3,1811.6,3,0,54,0.0,3,3,3,333,9
CUST02350,3,3619.51,6,0,132,0.0,2,3,4,234,9
CUST02351,1,1592.34,3,0,239,0.0,1,2,3,123,6
CUST02352,4,2251.45,4,0,8,0.0,5,4,3,543,12
CUST02353,5,3152.52,8,0,150,0.0,1,5,4,154,10
CUST02354,1,666.97,1,0,19,0.0,5,2,1,521,8
CUST02355,7,3620.0899999999997,9,0,9,0.0,5,5,4,554,14
CUST02356,2,1160.46,2,0,34,0.0,4,3,2,432,9
CUST02357,8,7592.09,13,0,30,0.0,4,5,5,455,14
CUST02358,3,2849.58,6,0,72,0.0,3,3,4,334,10
CUST02359,4,2631.74,6,0,28,0.0,4,4,4,444,12
CUST02360,2,830.9399999999999,2,0,39,0.0,4,3,2,432,9
CUST02361,1,430.86,1,0,43,0.0,4,2,1,421,7
CUST02362,2,2072.46,3,0,20,0.0,5,3,3,533,11
CUST02363,2,1327.49,4,1,20,0.5,5,3,2,532,10
CUST02364,2,1091.09,2,0,153,0.0,1,3,2,132,6
CUST02365,5,4018.01,9,0,9,0.0,5,5,5,555,15
CUST02366,5,2837.05,7,0,219,0.0,1,5,4,154,10
CUST02367,4,2571.52,6,0,70,0.0,3,4,4,344,11
CUST02368,4,3685.37,8,1,157,0.25,1,4,4,144,9
CUST02369,1,377.41,1,0,22,0.0,4,2,1,421,7
CUST02370,3,1826.48,5,0,21,0.0,4,3,3,433,10
CUST02371,4,2578.0099999999998,5,0,44,0.0,4,4,4,444,12
CUST02372,5,2903.5299999999997,6,0,23,0.0,4,5,4,454,13
CUST02373,3,2811.29,5,0,7,0.0,5,3,4,534,12
CUST02374,1,158.59,1,0,80,0.0,3,2,1,321,6
CUST02375,1,530.02,1,0,81,0.0,3,2,1,321,6
CUST02376,3,2320.3599999999997,5,0,4,0.0,5,3,3,533,11
CUST02377,2,1996.9699999999998,6,0,32,0.0,4,3,3,433,10
CUST02378,2,1141.79,2,0,2,0.0,5,3,2,532,10
CUST02379,1,588.32,1,0,112,0.0,2,2,1,221,5
CUST02380,1,331.92,1,0,136,0.0,2,2,1,221,5
CUST02381,1,798.67,2,0,4,0.0,5,2,2,522,9
CUST02382,7,4230.08,12,1,89,0.14285714285714285,2,5,5,255,12
CUST02383,4,1842.06,4,0,108,0.0,2,4,3,243,9
CUST02384,3,1446.4499999999998,4,1,68,0.3333333333333333,3,3,3,333,9
CUST02385,1,873.79,2,0,27,0.0,4,2,2,422,8
CUST02386,2,1758.17,3,0,0,0.0,5,3,3,533,11
CUST02387,1,324.03,1,0,97,0.0,2,2,1,221,5
CUST02388,1,2614.56,4,0,49,0.0,3,2,4,324,9
CUST02389,4,1495.79,4,1,125,0.25,2,4,3,243,9
CUST02390,3,2336.76,6,0,282,0.0,1,3,3,133,7
CUST02391,1,767.26,2,0,52,0.0,3,2,2,322,7
CUST02392,3,1858.71,4,0,96,0.0,2,3,3,233,8
CUST02393,6,4853.96,12,1,122,0.16666666666666666,2,5,5,255,12
CUST02394,5,4632.17,7,0,38,0.0,4,5,5,455,14
CUST02395,4,774.4300000000001,4,2,364,0.5,1,4,2,142,7
CUST02396,1,553.88,1,0,114,0.0,2,2,1,221,5
CUST02397,1,451.68,1,0,58,0.0,3,2,1,321,6
CUST02398,7,3760.59,9,1,49,0.14285714285714285,3,5,5,355,13
CUST02399,4,2579.22,7,0,276,0.0,1,4,4,144,9
CUST02400,2,1017.49,2,0,110,0.0,2,3,2,232,7
